datetime,open,high,low,close,volume
2022-12-02 07:00:00,1.05235,1.05286,1.05182,1.05232,2587
2022-12-02 08:00:00,1.05233,1.05359,1.0523,1.05279,2786
2022-12-02 09:00:00,1.05278,1.05426,1.05241,1.05295,4686
2022-12-02 10:00:00,1.05296,1.0545,1.05129,1.05356,5344
2022-12-02 11:00:00,1.05355,1.054,1.05158,1.05299,4616
2022-12-02 12:00:00,1.053,1.05302,1.05163,1.05293,3832
2022-12-02 13:00:00,1.05293,1.05393,1.0523,1.05374,3081
2022-12-02 14:00:00,1.05375,1.05447,1.05266,1.05378,3753
2022-12-02 15:00:00,1.05386,1.05409,1.04284,1.04624,8338
2022-12-02 16:00:00,1.04622,1.04908,1.04452,1.04707,8925
2022-12-02 17:00:00,1.04706,1.04798,1.04496,1.04732,7024
2022-12-02 18:00:00,1.04732,1.0526,1.04662,1.05198,6228
2022-12-02 19:00:00,1.05198,1.0534,1.05149,1.05253,4868
2022-12-02 20:00:00,1.05257,1.0533,1.05184,1.05195,3123
2022-12-02 21:00:00,1.05196,1.05367,1.05106,1.05362,3031
2022-12-02 22:00:00,1.05362,1.05404,1.05309,1.05333,2908
2022-12-02 23:00:00,1.05336,1.05424,1.05325,1.05405,1436
2022-12-05 00:00:00,1.05278,1.05419,1.05254,1.05364,918
2022-12-05 01:00:00,1.05394,1.05439,1.0531,1.05439,2422
2022-12-05 02:00:00,1.0544,1.0548,1.05393,1.05426,2637
2022-12-05 03:00:00,1.05431,1.0574,1.05417,1.05681,3681
2022-12-05 04:00:00,1.05681,1.05723,1.05575,1.05706,2824
2022-12-05 05:00:00,1.05706,1.05829,1.05668,1.05804,2523
2022-12-05 06:00:00,1.05805,1.05835,1.05762,1.05811,1745
2022-12-05 07:00:00,1.05811,1.05848,1.05748,1.05832,2375
2022-12-05 08:00:00,1.05831,1.05832,1.05682,1.0569,2732
2022-12-05 09:00:00,1.0569,1.05713,1.05306,1.05392,4353
2022-12-05 10:00:00,1.05393,1.05548,1.05338,1.05544,5130
2022-12-05 11:00:00,1.05544,1.05654,1.05482,1.05594,4326
2022-12-05 12:00:00,1.05593,1.05597,1.05188,1.05363,4240
2022-12-05 13:00:00,1.05364,1.05769,1.05292,1.05644,3696
2022-12-05 14:00:00,1.05645,1.05949,1.05602,1.059,4003
2022-12-05 15:00:00,1.05899,1.0594,1.05636,1.05659,5518
2022-12-05 16:00:00,1.05656,1.05684,1.05492,1.055,5773
2022-12-05 17:00:00,1.055,1.055,1.05038,1.05251,8080
2022-12-05 18:00:00,1.0525,1.05381,1.04905,1.04933,5706
2022-12-05 19:00:00,1.04931,1.05156,1.04903,1.04954,4508
2022-12-05 20:00:00,1.04952,1.05063,1.04942,1.04975,3164
2022-12-05 21:00:00,1.04974,1.04993,1.04817,1.04926,3036
2022-12-05 22:00:00,1.04926,1.04974,1.04802,1.04852,3077
2022-12-05 23:00:00,1.04853,1.04944,1.04843,1.04932,1443
2022-12-06 00:00:00,1.04865,1.04943,1.04808,1.04936,374
2022-12-06 01:00:00,1.0495,1.04987,1.04924,1.04965,1447
2022-12-06 02:00:00,1.04967,1.05114,1.04952,1.05104,2136
2022-12-06 03:00:00,1.05104,1.05189,1.05041,1.05106,3187
2022-12-06 04:00:00,1.05106,1.05151,1.04913,1.04978,3694
2022-12-06 05:00:00,1.04979,1.05095,1.04878,1.04927,3290
2022-12-06 06:00:00,1.04927,1.04992,1.04899,1.04908,2685
2022-12-06 07:00:00,1.04908,1.04952,1.04833,1.0494,3270
2022-12-06 08:00:00,1.04941,1.04955,1.04757,1.04845,3370
2022-12-06 09:00:00,1.0484,1.04981,1.04764,1.04906,4493
2022-12-06 10:00:00,1.04909,1.05096,1.0482,1.04904,5669
2022-12-06 11:00:00,1.04908,1.05028,1.04788,1.04942,4696
2022-12-06 12:00:00,1.04941,1.05087,1.04915,1.05017,4111
2022-12-06 13:00:00,1.05016,1.05226,1.04947,1.05169,4032
2022-12-06 14:00:00,1.05165,1.0533,1.05134,1.05256,3950
2022-12-06 15:00:00,1.05255,1.05261,1.05035,1.05132,4851
2022-12-06 16:00:00,1.05134,1.05192,1.0498,1.05012,5752
2022-12-06 17:00:00,1.0501,1.05096,1.04861,1.04988,6645
2022-12-06 18:00:00,1.0499,1.0529,1.04954,1.04956,5567
2022-12-06 19:00:00,1.04956,1.04976,1.04798,1.04822,3953
2022-12-06 20:00:00,1.04822,1.04828,1.0463,1.04638,3310
2022-12-06 21:00:00,1.04638,1.04691,1.04594,1.04633,2904
2022-12-06 22:00:00,1.04635,1.0472,1.04622,1.04697,2184
2022-12-06 23:00:00,1.04701,1.04706,1.04645,1.04674,956
2022-12-07 00:00:00,1.04629,1.04683,1.0461,1.04652,1136
2022-12-07 01:00:00,1.04658,1.04699,1.04646,1.04677,1309
2022-12-07 02:00:00,1.04674,1.04681,1.04563,1.04611,1775
2022-12-07 03:00:00,1.04613,1.04742,1.04552,1.04728,2729
2022-12-07 04:00:00,1.04728,1.04765,1.04651,1.04657,2936
2022-12-07 05:00:00,1.04657,1.04679,1.04581,1.04673,1999
2022-12-07 06:00:00,1.04673,1.04682,1.04587,1.04638,1456
2022-12-07 07:00:00,1.04638,1.04712,1.04621,1.04665,2415
2022-12-07 08:00:00,1.04668,1.04682,1.04475,1.0449,3158
2022-12-07 09:00:00,1.0449,1.04672,1.04432,1.04597,4640
2022-12-07 10:00:00,1.04598,1.04803,1.04498,1.04778,5353
2022-12-07 11:00:00,1.04778,1.04842,1.0466,1.0476,4334
2022-12-07 12:00:00,1.04762,1.05069,1.04727,1.04998,4455
2022-12-07 13:00:00,1.04998,1.05047,1.04892,1.04895,3729
2022-12-07 14:00:00,1.04895,1.05393,1.04861,1.05364,4196
2022-12-07 15:00:00,1.05363,1.05472,1.05201,1.05424,6340
2022-12-07 16:00:00,1.05434,1.05499,1.05156,1.05173,6905
2022-12-07 17:00:00,1.05171,1.05292,1.0495,1.0504,8297
2022-12-07 18:00:00,1.0504,1.05106,1.04882,1.05038,5422
2022-12-07 19:00:00,1.0504,1.05222,1.04989,1.05182,4016
2022-12-07 20:00:00,1.05182,1.05287,1.05103,1.05105,3625
2022-12-07 21:00:00,1.05105,1.05202,1.05063,1.05143,3750
2022-12-07 22:00:00,1.05141,1.05168,1.05028,1.05096,3326
2022-12-07 23:00:00,1.05097,1.05126,1.05038,1.0506,1185
2022-12-08 00:00:00,1.05062,1.05111,1.05025,1.05072,1250
2022-12-08 01:00:00,1.05091,1.05151,1.05091,1.05117,1216
2022-12-08 02:00:00,1.05119,1.05152,1.05016,1.05022,2073
2022-12-08 03:00:00,1.05022,1.05044,1.04948,1.05018,3198
2022-12-08 04:00:00,1.05018,1.05074,1.04946,1.04954,2717
2022-12-08 05:00:00,1.04956,1.0505,1.04944,1.05043,2209
2022-12-08 06:00:00,1.05043,1.05048,1.04948,1.05012,2369
2022-12-08 07:00:00,1.05012,1.0506,1.0494,1.05039,2084
2022-12-08 08:00:00,1.05037,1.05188,1.05025,1.05135,2323
2022-12-08 09:00:00,1.05131,1.05306,1.05096,1.05261,3711
2022-12-08 10:00:00,1.05258,1.05274,1.05125,1.05267,4803
2022-12-08 11:00:00,1.05268,1.05268,1.04896,1.04947,3980
2022-12-08 12:00:00,1.04948,1.05138,1.04908,1.05133,3476
2022-12-08 13:00:00,1.05132,1.05142,1.04924,1.05082,3065
2022-12-08 14:00:00,1.05082,1.05243,1.05063,1.05188,3907
2022-12-08 15:00:00,1.05188,1.05318,1.05109,1.05205,5395
2022-12-08 16:00:00,1.05206,1.05402,1.05174,1.0539,6685
2022-12-08 17:00:00,1.05391,1.0549,1.05351,1.05452,5366
2022-12-08 18:00:00,1.05452,1.05649,1.05344,1.05515,4620
2022-12-08 19:00:00,1.05514,1.05563,1.05391,1.05442,3474
2022-12-08 20:00:00,1.05442,1.05618,1.05382,1.05579,3487
2022-12-08 21:00:00,1.05579,1.05636,1.05453,1.05602,3554
2022-12-08 22:00:00,1.056,1.0561,1.05534,1.05557,2514
2022-12-08 23:00:00,1.05554,1.05591,1.05546,1.0555,1010
2022-12-09 00:00:00,1.05549,1.05572,1.0549,1.05554,1665
2022-12-09 01:00:00,1.05566,1.05635,1.05551,1.05557,1430
2022-12-09 02:00:00,1.05555,1.05604,1.0552,1.05604,1946
2022-12-09 03:00:00,1.05604,1.05855,1.05594,1.05791,3692
2022-12-09 04:00:00,1.05794,1.05808,1.05662,1.05744,3053
2022-12-09 05:00:00,1.05744,1.05841,1.05738,1.05807,2705
2022-12-09 06:00:00,1.05812,1.05825,1.05758,1.05761,1741
2022-12-09 07:00:00,1.05761,1.05868,1.05746,1.05771,2261
2022-12-09 08:00:00,1.0577,1.05787,1.0571,1.05758,2633
2022-12-09 09:00:00,1.05764,1.05884,1.05668,1.0568,4087
2022-12-09 10:00:00,1.05678,1.0577,1.05609,1.0561,4261
2022-12-09 11:00:00,1.0561,1.05662,1.05468,1.05572,4087
2022-12-09 12:00:00,1.05576,1.05688,1.05525,1.05585,3050
2022-12-09 13:00:00,1.05586,1.05645,1.05511,1.05536,3654
2022-12-09 14:00:00,1.05545,1.05665,1.05502,1.05561,3813
2022-12-09 15:00:00,1.05563,1.05668,1.05036,1.05388,7147
2022-12-09 16:00:00,1.05395,1.05504,1.05254,1.0534,6260
2022-12-09 17:00:00,1.05348,1.05584,1.05191,1.05407,6881
2022-12-09 18:00:00,1.05407,1.0554,1.05352,1.05493,4156
2022-12-09 19:00:00,1.05491,1.05504,1.05322,1.05455,3054
2022-12-09 20:00:00,1.05454,1.0556,1.05398,1.05494,2564
2022-12-09 21:00:00,1.05494,1.05524,1.05438,1.0547,2621
2022-12-09 22:00:00,1.0547,1.0548,1.05302,1.05303,2332
2022-12-09 23:00:00,1.05301,1.05353,1.05289,1.05349,916
2022-12-12 00:00:00,1.05259,1.05349,1.05244,1.05328,389
2022-12-12 01:00:00,1.05347,1.0536,1.05182,1.05209,1743
2022-12-12 02:00:00,1.05209,1.05233,1.05099,1.05136,2447
2022-12-12 03:00:00,1.05136,1.05181,1.05062,1.05125,3532
2022-12-12 04:00:00,1.05121,1.05202,1.05063,1.05132,2311
2022-12-12 05:00:00,1.05132,1.05169,1.05118,1.05151,1984
2022-12-12 06:00:00,1.05153,1.05199,1.05142,1.05162,1096
2022-12-12 07:00:00,1.05162,1.05167,1.05082,1.05163,2064
2022-12-12 08:00:00,1.05163,1.05281,1.05088,1.05226,2446
2022-12-12 09:00:00,1.0523,1.05368,1.05146,1.05264,3991
2022-12-12 10:00:00,1.05266,1.05514,1.05203,1.05452,4350
2022-12-12 11:00:00,1.05453,1.05646,1.05443,1.05594,3934
2022-12-12 12:00:00,1.05594,1.05668,1.05548,1.05646,2789
2022-12-12 13:00:00,1.05646,1.05741,1.05592,1.05656,3002
2022-12-12 14:00:00,1.05656,1.05743,1.05538,1.05558,2911
2022-12-12 15:00:00,1.05558,1.05776,1.05534,1.05715,3389
2022-12-12 16:00:00,1.05716,1.05766,1.05496,1.05556,4458
2022-12-12 17:00:00,1.05557,1.058,1.05206,1.05237,5498
2022-12-12 18:00:00,1.05236,1.05498,1.05178,1.05442,4574
2022-12-12 19:00:00,1.05446,1.05486,1.05287,1.05341,3107
2022-12-12 20:00:00,1.05342,1.05354,1.05161,1.05225,3695
2022-12-12 21:00:00,1.05224,1.05262,1.05106,1.05222,2850
2022-12-12 22:00:00,1.05221,1.0538,1.05208,1.05356,2645
2022-12-12 23:00:00,1.05358,1.05389,1.05333,1.05383,1161
2022-12-13 00:00:00,1.05295,1.05365,1.05281,1.05361,390
2022-12-13 01:00:00,1.0537,1.05424,1.05362,1.05412,844
2022-12-13 02:00:00,1.05412,1.05478,1.05373,1.05446,1771
2022-12-13 03:00:00,1.05449,1.05496,1.05404,1.05465,2707
2022-12-13 04:00:00,1.05466,1.05543,1.0545,1.05466,2167
2022-12-13 05:00:00,1.05464,1.05482,1.05336,1.05347,1955
2022-12-13 06:00:00,1.05347,1.05415,1.05313,1.05413,1453
2022-12-13 07:00:00,1.05412,1.05518,1.05363,1.05512,2177
2022-12-13 08:00:00,1.05516,1.05548,1.05457,1.05468,2488
2022-12-13 09:00:00,1.05478,1.05605,1.05461,1.05514,3683
2022-12-13 10:00:00,1.05518,1.05608,1.05315,1.05474,4333
2022-12-13 11:00:00,1.05475,1.05475,1.05312,1.05434,3734
2022-12-13 12:00:00,1.05434,1.05435,1.0528,1.05354,3033
2022-12-13 13:00:00,1.05354,1.0546,1.05332,1.05358,2951
2022-12-13 14:00:00,1.05357,1.05525,1.05327,1.05485,3541
2022-12-13 15:00:00,1.05484,1.06616,1.05398,1.06464,8294
2022-12-13 16:00:00,1.0647,1.06733,1.06313,1.06452,8858
2022-12-13 17:00:00,1.06457,1.06504,1.06208,1.06364,7851
2022-12-13 18:00:00,1.06365,1.06587,1.06247,1.06295,5867
2022-12-13 19:00:00,1.06295,1.06381,1.06109,1.06146,5525
2022-12-13 20:00:00,1.06146,1.0628,1.06104,1.06204,4254
2022-12-13 21:00:00,1.06203,1.0641,1.06182,1.06362,3446
2022-12-13 22:00:00,1.06362,1.06382,1.06254,1.06271,3543
2022-12-13 23:00:00,1.06271,1.06332,1.06271,1.06324,1662
2022-12-14 00:00:00,1.06317,1.06335,1.0627,1.06327,809
2022-12-14 01:00:00,1.06328,1.06362,1.0621,1.06244,1770
2022-12-14 02:00:00,1.06241,1.06382,1.06232,1.0636,2981
2022-12-14 03:00:00,1.06362,1.06391,1.06309,1.06346,3433
2022-12-14 04:00:00,1.06347,1.06386,1.06267,1.06277,2155
2022-12-14 05:00:00,1.06278,1.06291,1.0624,1.06261,1434
2022-12-14 06:00:00,1.06261,1.06268,1.06199,1.0624,1362
2022-12-14 07:00:00,1.06241,1.06306,1.06235,1.0626,2079
2022-12-14 08:00:00,1.0626,1.06404,1.06258,1.06374,3164
2022-12-14 09:00:00,1.06373,1.06426,1.06202,1.06298,4004
2022-12-14 10:00:00,1.06299,1.06446,1.0619,1.06421,4774
2022-12-14 11:00:00,1.06421,1.0665,1.06392,1.06622,4248
2022-12-14 12:00:00,1.06622,1.06719,1.06533,1.06697,4311
2022-12-14 13:00:00,1.06697,1.06709,1.06452,1.0652,3561
2022-12-14 14:00:00,1.0652,1.06523,1.06386,1.06455,3370
2022-12-14 15:00:00,1.06456,1.06534,1.06364,1.06466,4244
2022-12-14 16:00:00,1.06466,1.0651,1.06318,1.06428,5177
2022-12-14 17:00:00,1.06428,1.06615,1.06412,1.0647,4901
2022-12-14 18:00:00,1.0647,1.0661,1.06419,1.06542,4305
2022-12-14 19:00:00,1.0654,1.06677,1.06495,1.06514,3481
2022-12-14 20:00:00,1.06514,1.06848,1.06506,1.06776,3210
2022-12-14 21:00:00,1.06776,1.06781,1.06214,1.0664,11964
2022-12-14 22:00:00,1.06644,1.06952,1.0662,1.06792,8490
2022-12-14 23:00:00,1.06792,1.0687,1.06761,1.06816,1864
2022-12-15 00:00:00,1.0682,1.06822,1.06791,1.06801,271
2022-12-15 01:00:00,1.0681,1.06818,1.06732,1.06762,1809
2022-12-15 02:00:00,1.06761,1.06828,1.06668,1.06791,2239
2022-12-15 03:00:00,1.06803,1.06803,1.06598,1.06626,3516
2022-12-15 04:00:00,1.06628,1.06652,1.06547,1.06582,2579
2022-12-15 05:00:00,1.06582,1.06599,1.06543,1.06548,2033
2022-12-15 06:00:00,1.06548,1.06552,1.06467,1.06477,1588
2022-12-15 07:00:00,1.06478,1.06593,1.06458,1.06586,1987
2022-12-15 08:00:00,1.06586,1.06611,1.06534,1.06548,2671
2022-12-15 09:00:00,1.06542,1.06569,1.06404,1.06412,3372
2022-12-15 10:00:00,1.06413,1.06469,1.06205,1.0622,4992
2022-12-15 11:00:00,1.0622,1.06229,1.06057,1.06218,4413
2022-12-15 12:00:00,1.06218,1.06276,1.06158,1.06158,3644
2022-12-15 13:00:00,1.06158,1.06245,1.06068,1.06242,3362
2022-12-15 14:00:00,1.0624,1.0628,1.0614,1.06228,4038
2022-12-15 15:00:00,1.0623,1.06679,1.0614,1.06526,6960
2022-12-15 16:00:00,1.06525,1.07366,1.06486,1.06991,8840
2022-12-15 17:00:00,1.06992,1.07048,1.06234,1.06485,8086
2022-12-15 18:00:00,1.06482,1.06566,1.06288,1.06371,5596
2022-12-15 19:00:00,1.06375,1.06385,1.05929,1.05991,4956
2022-12-15 20:00:00,1.05999,1.06239,1.05923,1.06224,3374
2022-12-15 21:00:00,1.06225,1.06371,1.06191,1.06308,2946
2022-12-15 22:00:00,1.06308,1.06382,1.06216,1.06251,2610
2022-12-15 23:00:00,1.06247,1.06278,1.06199,1.06263,1228
2022-12-16 00:00:00,1.06233,1.06295,1.0619,1.06293,917
2022-12-16 01:00:00,1.06306,1.0639,1.06271,1.06387,1264
2022-12-16 02:00:00,1.06387,1.06431,1.06345,1.06409,1982
2022-12-16 03:00:00,1.06421,1.06472,1.06388,1.06419,3569
2022-12-16 04:00:00,1.06419,1.06625,1.06411,1.0651,3009
2022-12-16 05:00:00,1.06509,1.06536,1.06456,1.06479,2030
2022-12-16 06:00:00,1.06479,1.06514,1.06436,1.06462,1720
2022-12-16 07:00:00,1.06462,1.0648,1.06407,1.06456,2096
2022-12-16 08:00:00,1.06452,1.06607,1.06424,1.06564,2271
2022-12-16 09:00:00,1.0656,1.06629,1.06308,1.06311,4049
2022-12-16 10:00:00,1.06314,1.06606,1.06254,1.06554,4598
2022-12-16 11:00:00,1.06554,1.06573,1.06101,1.06118,4631
2022-12-16 12:00:00,1.06118,1.06288,1.06094,1.06238,3879
2022-12-16 13:00:00,1.06236,1.06396,1.06202,1.06354,3126
2022-12-16 14:00:00,1.06353,1.06384,1.06172,1.06218,3242
2022-12-16 15:00:00,1.06218,1.0636,1.06135,1.06341,4137
2022-12-16 16:00:00,1.06342,1.06486,1.0617,1.06434,6901
2022-12-16 17:00:00,1.06434,1.06437,1.0608,1.06166,6650
2022-12-16 18:00:00,1.06169,1.06247,1.05978,1.06093,4759
2022-12-16 19:00:00,1.06092,1.06192,1.06041,1.06052,3864
2022-12-16 20:00:00,1.06052,1.06172,1.0603,1.0615,2570
2022-12-16 21:00:00,1.0615,1.06153,1.05954,1.05995,2505
2022-12-16 22:00:00,1.05995,1.06064,1.05919,1.05925,2668
2022-12-16 23:00:00,1.05924,1.05962,1.0585,1.05856,1564
2022-12-19 00:00:00,1.05894,1.05947,1.05821,1.05912,1292
2022-12-19 01:00:00,1.05928,1.05949,1.05827,1.05844,1956
2022-12-19 02:00:00,1.05844,1.05998,1.05822,1.05994,2325
2022-12-19 03:00:00,1.05994,1.06066,1.05963,1.06064,2356
2022-12-19 04:00:00,1.06064,1.06132,1.06019,1.06089,2504
2022-12-19 05:00:00,1.06088,1.06103,1.06021,1.06086,1343
2022-12-19 06:00:00,1.06094,1.06111,1.06056,1.06065,1231
2022-12-19 07:00:00,1.06065,1.0608,1.06014,1.06075,1541
2022-12-19 08:00:00,1.06075,1.06342,1.06036,1.06291,2524
2022-12-19 09:00:00,1.06291,1.06378,1.06215,1.06243,3082
2022-12-19 10:00:00,1.06246,1.06478,1.06241,1.06419,3851
2022-12-19 11:00:00,1.06416,1.0658,1.06166,1.06176,4352
2022-12-19 12:00:00,1.06187,1.06352,1.0613,1.06192,3288
2022-12-19 13:00:00,1.06193,1.06194,1.06042,1.06061,3036
2022-12-19 14:00:00,1.06061,1.06154,1.06033,1.06063,3149
2022-12-19 15:00:00,1.0606,1.06104,1.05974,1.06062,3938
2022-12-19 16:00:00,1.06062,1.06134,1.0599,1.06033,4005
2022-12-19 17:00:00,1.06032,1.06157,1.05759,1.05798,4617
2022-12-19 18:00:00,1.058,1.06286,1.05798,1.06236,4267
2022-12-19 19:00:00,1.06234,1.06312,1.06184,1.0625,3370
2022-12-19 20:00:00,1.0625,1.06264,1.06131,1.06139,2709
2022-12-19 21:00:00,1.06142,1.06146,1.0601,1.06044,2509
2022-12-19 22:00:00,1.06048,1.06094,1.06008,1.06045,2668
2022-12-19 23:00:00,1.06041,1.06089,1.06033,1.06073,804
2022-12-20 00:00:00,1.0605,1.06073,1.06031,1.06073,244
2022-12-20 01:00:00,1.06091,1.06128,1.0605,1.06122,1495
2022-12-20 02:00:00,1.06123,1.06123,1.05978,1.06003,2152
2022-12-20 03:00:00,1.06004,1.06075,1.05978,1.06054,2615
2022-12-20 04:00:00,1.06054,1.06155,1.06033,1.06148,2685
2022-12-20 05:00:00,1.06148,1.06522,1.06022,1.06082,8811
2022-12-20 06:00:00,1.06084,1.06157,1.06038,1.06073,4945
2022-12-20 07:00:00,1.06072,1.06123,1.0579,1.05866,4423
2022-12-20 08:00:00,1.05866,1.06018,1.0583,1.05937,5158
2022-12-20 09:00:00,1.0594,1.06157,1.05918,1.06112,5498
2022-12-20 10:00:00,1.06113,1.06345,1.06041,1.06338,5987
2022-12-20 11:00:00,1.06337,1.0638,1.06244,1.0637,4919
2022-12-20 12:00:00,1.06365,1.06399,1.06246,1.06287,4420
2022-12-20 13:00:00,1.06286,1.0646,1.06206,1.06429,3746
2022-12-20 14:00:00,1.0643,1.06438,1.06105,1.06137,4012
2022-12-20 15:00:00,1.06146,1.06171,1.05942,1.06157,4617
2022-12-20 16:00:00,1.06156,1.06359,1.05983,1.06359,5671
2022-12-20 17:00:00,1.06356,1.06586,1.06283,1.06402,6275
2022-12-20 18:00:00,1.06402,1.0642,1.06138,1.06353,4812
2022-12-20 19:00:00,1.06351,1.0638,1.06102,1.0615,4043
2022-12-20 20:00:00,1.06148,1.06172,1.06056,1.06063,3253
2022-12-20 21:00:00,1.06064,1.0623,1.05993,1.06217,2554
2022-12-20 22:00:00,1.06215,1.06253,1.06139,1.06155,2386
2022-12-20 23:00:00,1.06155,1.06292,1.06152,1.06232,1329
2022-12-21 00:00:00,1.0624,1.06269,1.06172,1.0624,843
2022-12-21 01:00:00,1.06248,1.06283,1.06242,1.06253,1546
2022-12-21 02:00:00,1.06253,1.06264,1.06177,1.06206,2247
2022-12-21 03:00:00,1.06206,1.06254,1.06138,1.06199,3775
2022-12-21 04:00:00,1.06198,1.0626,1.06136,1.0614,2286
2022-12-21 05:00:00,1.0614,1.06171,1.0613,1.06166,2101
2022-12-21 06:00:00,1.06165,1.06173,1.0607,1.06083,1585
2022-12-21 07:00:00,1.06081,1.06178,1.06076,1.06176,1835
2022-12-21 08:00:00,1.06175,1.06178,1.06097,1.06139,2244
2022-12-21 09:00:00,1.06139,1.06347,1.0611,1.06317,3634
2022-12-21 10:00:00,1.06326,1.06374,1.06168,1.06342,4297
2022-12-21 11:00:00,1.06342,1.06365,1.06126,1.06148,3920
2022-12-21 12:00:00,1.06146,1.06287,1.06133,1.06191,3178
2022-12-21 13:00:00,1.06191,1.0621,1.06046,1.06057,3288
2022-12-21 14:00:00,1.06059,1.06317,1.06048,1.06304,3361
2022-12-21 15:00:00,1.06305,1.06452,1.06244,1.06288,4143
2022-12-21 16:00:00,1.06286,1.06288,1.06025,1.06041,5089
2022-12-21 17:00:00,1.0604,1.06333,1.05964,1.06152,5452
2022-12-21 18:00:00,1.06156,1.0616,1.05953,1.05979,3868
2022-12-21 19:00:00,1.05979,1.06058,1.05904,1.06005,3345
2022-12-21 20:00:00,1.06007,1.06119,1.05932,1.06095,2649
2022-12-21 21:00:00,1.06095,1.062,1.0609,1.06145,2768
2022-12-21 22:00:00,1.06146,1.06165,1.0608,1.06112,2209
2022-12-21 23:00:00,1.06111,1.06127,1.06035,1.06038,1106
2022-12-22 00:00:00,1.06046,1.06075,1.06033,1.06049,2019
2022-12-22 01:00:00,1.06062,1.06116,1.06056,1.06079,926
2022-12-22 02:00:00,1.06079,1.06184,1.06058,1.0618,1923
2022-12-22 03:00:00,1.0618,1.063,1.06134,1.06296,2868
2022-12-22 04:00:00,1.06294,1.06334,1.06256,1.06288,2641
2022-12-22 05:00:00,1.06288,1.06444,1.06288,1.06432,2220
2022-12-22 06:00:00,1.06434,1.06461,1.06354,1.06445,2118
2022-12-22 07:00:00,1.06442,1.06484,1.06386,1.06402,1935
2022-12-22 08:00:00,1.064,1.06497,1.06399,1.06444,2460
2022-12-22 09:00:00,1.06446,1.06471,1.06351,1.06399,2734
2022-12-22 10:00:00,1.06387,1.06594,1.06263,1.06361,4059
2022-12-22 11:00:00,1.06363,1.06522,1.06292,1.06464,3626
2022-12-22 12:00:00,1.06464,1.06564,1.06279,1.06281,3290
2022-12-22 13:00:00,1.06284,1.06297,1.0614,1.06155,3067
2022-12-22 14:00:00,1.06156,1.06391,1.0614,1.06369,3218
2022-12-22 15:00:00,1.0637,1.06377,1.06037,1.06112,5002
2022-12-22 16:00:00,1.06112,1.06186,1.05862,1.06082,5462
2022-12-22 17:00:00,1.06084,1.06114,1.05904,1.0602,5628
2022-12-22 18:00:00,1.06016,1.06059,1.05834,1.05872,3825
2022-12-22 19:00:00,1.05871,1.0589,1.05822,1.05844,2619
2022-12-22 20:00:00,1.05842,1.05883,1.05771,1.05794,2651
2022-12-22 21:00:00,1.05794,1.05968,1.05733,1.05929,3008
2022-12-22 22:00:00,1.05925,1.06034,1.05883,1.05979,3167
2022-12-22 23:00:00,1.05978,1.06001,1.05915,1.05983,1183
2022-12-23 00:00:00,1.05938,1.05986,1.05917,1.05967,186
2022-12-23 01:00:00,1.05991,1.06029,1.05988,1.06014,1547
2022-12-23 02:00:00,1.06012,1.06042,1.05887,1.05891,1766
2022-12-23 03:00:00,1.05891,1.06034,1.05867,1.0602,3138
2022-12-23 04:00:00,1.0602,1.06123,1.0602,1.06084,2540
2022-12-23 05:00:00,1.06084,1.06117,1.0606,1.06076,1834
2022-12-23 06:00:00,1.06076,1.06102,1.06044,1.06057,1304
2022-12-23 07:00:00,1.06056,1.06098,1.0603,1.06036,1711
2022-12-23 08:00:00,1.06037,1.06114,1.0602,1.06068,1943
2022-12-23 09:00:00,1.06066,1.06304,1.06056,1.06285,3245
2022-12-23 10:00:00,1.06262,1.06266,1.05991,1.06047,3541
2022-12-23 11:00:00,1.06046,1.06114,1.05962,1.06098,2788
2022-12-23 12:00:00,1.06099,1.06228,1.06074,1.06196,2619
2022-12-23 13:00:00,1.06196,1.0627,1.061,1.06138,2385
2022-12-23 14:00:00,1.06137,1.0624,1.06052,1.06212,2462
2022-12-23 15:00:00,1.06212,1.06331,1.0595,1.0608,6000
2022-12-23 16:00:00,1.06078,1.06195,1.05924,1.06099,6499
2022-12-23 17:00:00,1.06131,1.06321,1.0607,1.06137,6543
2022-12-23 18:00:00,1.06136,1.06254,1.06096,1.06206,4409
2022-12-23 19:00:00,1.06204,1.063,1.06189,1.06203,3177
2022-12-23 20:00:00,1.06202,1.06218,1.06063,1.06096,2749
2022-12-23 21:00:00,1.06092,1.06232,1.06059,1.06205,2583
2022-12-23 22:00:00,1.06207,1.06214,1.06133,1.06165,1443
2022-12-23 23:00:00,1.06164,1.062,1.06126,1.0616,1068
2022-12-27 00:00:00,1.06354,1.06364,1.06281,1.06364,270
2022-12-27 01:00:00,1.06364,1.06459,1.06313,1.06399,2185
2022-12-27 02:00:00,1.06398,1.06462,1.06347,1.06426,2100
2022-12-27 03:00:00,1.06428,1.06532,1.06414,1.0652,2124
2022-12-27 04:00:00,1.0652,1.06605,1.06434,1.06475,2110
2022-12-27 05:00:00,1.06476,1.06478,1.06355,1.06401,1853
2022-12-27 06:00:00,1.06401,1.0646,1.06392,1.06456,1164
2022-12-27 07:00:00,1.06457,1.06572,1.06429,1.06554,1543
2022-12-27 08:00:00,1.06556,1.0665,1.06533,1.0664,2105
2022-12-27 09:00:00,1.06639,1.0668,1.06435,1.06453,2375
2022-12-27 10:00:00,1.06456,1.06582,1.06383,1.0652,3171
2022-12-27 11:00:00,1.0652,1.0664,1.0648,1.06605,2412
